file_path,prob
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/b9258580549f49718f77db202eb961b6.mp4,0.004823290445489325
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/6a6a54fe08ef4c0ba903c3c4acd43838.mp4,0.010011023075197769
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/c26979e670d449ca81cafd5b5cde9ff1.mp4,0.16631289516063305
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/42fcd9b55405406baaaba58ea5c64d23.mp4,0.02192691660263912
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/656ab1d9cd6245dda31c8b8007a55f46.mp4,0.9796493357591989
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/7af290d8d29c449782330ffd482df48a.mp4,0.18466462517531426
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/e92fcd22732c41c19a0078de9ff3e647.mp4,0.0022332539369080665
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/aa2db24cd33848b7817818b43a8cfcbc.mp4,0.8759007806956054
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/cbd81405d7544c7f82d3a4194a7e117c.mp4,0.983271751825211
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/a32f0d00ba8e47b5acc4a35b2f612d8b.mp4,0.8561413638837284
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/33012caede8b43b9961f6389f33107ad.mp4,0.023653071730756016
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/07dc2254a93544a09fc82111c7110d82.mp4,0.9078265669541801
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/676610cf53b44c049182ef9ae91e6b71.mp4,0.23004372681858964
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/41ec6e1fd85943d387c2f7481542f4ab.mp4,0.9864422452863144
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/5d6d979115ca44a3a298561af849c2e0.mp4,0.13295316371976612
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/936fe662753045c695395a728bbeef5c.mp4,0.6007336603853569
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/a6a11e6252f3432b838eea85b0310abf.mp4,0.9332986451263224
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/fcf28fd61eb5495f84f0d43f5a37367c.mp4,0.3322912011624021
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/cc9a5e70c08544e4b2832ede4e536381.mp4,0.0010745347231968
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/a8017862ac144f85b719ff2bae9602fc.mp4,0.6322979024527028
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/cb76d89209d94d3a9131385423c8cc86.mp4,0.0027459753406838
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/ec0450745d1d48dca45519f82d4a1477.mp4,0.1700447394508583
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/aaedac39a5ef473692f26c17ab0e7778.mp4,0.11917283633495035
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/d157fd2eaa6f45a794b8a318000f89f6.mp4,0.899186342032029
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/920d1519c1ce42d9a9d9c8609eac83e4.mp4,0.890348215729317
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/5a52ed6f89fd400f8b2b9d475d75f80f.mp4,0.0068118398066442
/data/data1/jielun/IJCAI2026/dataset/dir/test/test/75cac3b9416b4d6b900bb59eef117601.mp4,0.9938929605703837
